date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2023-03-03,2023,0,,LAL,MIN,1472.83443836577,1504.7520691158,0.5967432796714931,0.4032567203285069,,,,,,,,,1529.68806016024,1556.63007654328,0.5553533944465837,0.4446466055534163,,,68,91,80
2023-03-04,2023,0,,WAS,TOR,1529.07317552304,1514.24525636568,0.6594855810303041,0.3405144189696959,,,,,,,,,1534.27699163383,1558.21026711777,0.5673584500692904,0.4326415499307096,,,69,94,82
2023-03-04,2023,0,,CLE,DET,1571.76474772826,1351.91823222153,0.8630887414434811,0.13691125855651887,,,,,,,,,1597.57950032602,1337.08162699527,0.8727507178735306,0.12724928212646935,,,32,1,17
2023-03-04,2023,0,,SAS,HOU,1311.99309521774,1301.33067961595,0.654080438403182,0.345919561596818,,,,,,,,,1355.05124481587,1291.38139775203,0.6927157974535381,0.30728420254646194,,,2,0,1
2023-03-04,2023,0,,MIA,ATL,1565.71826377453,1499.23160459557,0.7227961846489702,0.2772038153510298,,,,,,,,,1587.76243734504,1552.93218769647,0.6521745620262568,0.3478254379737432,,,77,78,78
2023-03-04,2023,0,,MIL,PHI,1566.18758632484,1585.41492151515,0.6141913100478202,0.38580868995217976,,,,,,,,,1622.99902518325,1619.03134375146,0.620168049326642,0.37983195067335795,,,90,10,50
2023-03-04,2023,0,,SAC,MIN,1527.63861158239,1504.7520691158,0.6698245874765701,0.33017541252342986,,,,,,,,,1518.87430383465,1556.63007654328,0.5507811282855732,0.44921887171442676,,,66,95,81
2023-03-05,2023,0,,DAL,PHO,1496.84185271163,1528.34358796245,0.597319260840461,0.40268073915953895,,,,,,,,,1585.46779279902,1595.88988897876,0.5979338616734268,0.40206613832657323,,,83,73,78
2023-03-05,2023,0,,LAL,GSW,1472.83443836577,1564.60810197488,0.5118364379044862,0.4881635620955138,,,,,,,,,1529.68806016024,1595.47302643387,0.5130364544637696,0.48696354553623045,,,74,76,75
2023-03-05,2023,0,,CHI,IND,1507.29352364267,1437.85255506553,0.7261906696052629,0.2738093303947371,,,,,,,,,1512.91156218055,1473.08919321734,0.6689588200358536,0.3310411799641464,,,48,58,53
2023-03-05,2023,0,,BRK,CHO,1577.74627628188,1415.32152711555,0.8191557819289241,0.18084421807107587,,,,,,,,,1593.94115604603,1438.86931553965,0.7881070448138705,0.2118929551861295,,,56,1,29
2023-03-05,2023,0,,ORL,POR,1438.41218488646,1439.77537881327,0.6382551736065012,0.3617448263934988,,,,,,,,,1413.87161772412,1511.18289772315,0.46255957217632604,0.537440427823674,,,34,26,30
2023-03-05,2023,0,,OKC,UTA,1527.77168724069,1509.71874842926,0.6636421259442125,0.33635787405578754,,,,,,,,,1467.9102943509,1535.34309373924,0.5201312576425038,0.4798687423574962,,,51,85,68
2023-03-05,2023,0,,HOU,SAS,1301.33067961595,1311.99309521774,0.6258065703950438,0.37419342960495616,,,,,,,,,1291.38139775203,1355.05124481587,0.5105833294675391,0.48941667053246085,,,2,0,1
2023-03-05,2023,0,,BOS,NYK,1638.62314901289,1540.58310613445,0.7576814982124811,0.2423185017875189,,,,,,,,,1676.73556631887,1547.03584566283,0.7681543088538325,0.2318456911461675,,,87,31,59
2023-03-05,2023,0,,LAC,MEM,1515.68300619422,1611.9392789541,0.5053874480787163,0.4946125519212837,,,,,,,,,1561.18324815008,1646.08482636139,0.48664935777700097,0.513350642222999,,,86,53,70
2023-03-06,2023,0,,CLE,BOS,1571.76474772826,1638.62314901289,0.547550459797439,0.452449540202561,,,,,,,,,1597.57950032602,1676.73556631887,0.5673023100875213,0.4326976899124787,,,92,14,53
2023-03-06,2023,0,,WAS,MIL,1529.07317552304,1566.18758632484,0.5895241405717632,0.41047585942823683,,,,,,,,,1534.27699163383,1622.99902518325,0.4801384314713099,0.51986156852869,,,79,47,63
2023-03-06,2023,0,,IND,PHI,1437.85255506553,1585.41492151515,0.4319766503036991,0.568023349696301,,,,,,,,,1473.08919321734,1619.03134375146,0.34070176177555184,0.6592982382244481,,,68,19,44
2023-03-06,2023,0,,MIA,ATL,1565.71826377453,1499.23160459557,0.7227961846489702,0.2772038153510298,,,,,,,,,1587.76243734504,1552.93218769647,0.6473199585848199,0.35268004141518006,,,77,81,79
2023-03-06,2023,0,,DEN,TOR,1607.17290946886,1514.24525636568,0.7522373830717216,0.2477626169282784,,,,,,,,,1639.38990629426,1558.21026711777,0.7676788752425778,0.23232112475742217,,,85,27,56
2023-03-06,2023,0,,SAC,NOP,1527.63861158239,1488.82592259514,0.6897755251532083,0.3102244748467917,,,,,,,,,1518.87430383465,1560.77131283311,0.5423117310825246,0.4576882689174754,,,67,93,80
2023-03-07,2023,0,,ORL,MIL,1438.41218488646,1566.18758632484,0.4601129214162873,0.5398870785837127,,,,,,,,,1413.87161772412,1622.99902518325,0.37779297713264615,0.6222070228673539,,,56,3,30
2023-03-07,2023,0,,DET,POR,1351.91823222153,1439.77537881327,0.5174678590360744,0.4825321409639256,,,,,,,,,1337.08162699527,1511.18289772315,0.3740194854232861,0.6259805145767139,,,20,22,21
2023-03-07,2023,0,,NYK,CHO,1540.58310613445,1415.32152711555,0.785280741296751,0.21471925870324904,,,,,,,,,1547.03584566283,1438.86931553965,0.735854805269243,0.26414519473075704,,,47,24,36
2023-03-07,2023,0,,MIN,PHI,1504.7520691158,1585.41492151515,0.5277996934749808,0.4722003065250192,,,,,,,,,1556.63007654328,1619.03134375146,0.5797714509893149,0.42022854901068507,,,82,54,68
2023-03-07,2023,0,,OKC,GSW,1527.77168724069,1564.60810197488,0.5899113280093761,0.41008867199062393,,,,,,,,,1467.9102943509,1595.47302643387,0.444226234481964,0.5557737655180359,,,63,65,64
2023-03-07,2023,0,,HOU,BRK,1301.33067961595,1577.74627628188,0.2658990539254251,0.7341009460745749,,,,,,,,,1291.38139775203,1593.94115604603,0.2170575063829928,0.7829424936170072,,,23,1,12
2023-03-07,2023,0,,DAL,UTA,1496.84185271163,1509.71874842926,0.6228166824135215,0.3771833175864785,,,,,,,,,1585.46779279902,1535.34309373924,0.6734403630992849,0.3265596369007151,,,74,87,81
2023-03-07,2023,0,,LAL,MEM,1472.83443836577,1611.9392789541,0.44396005142543477,0.5560399485745653,,,,,,,,,1529.68806016024,1646.08482636139,0.437558107799027,0.5624418922009731,,,82,37,60
2023-03-08,2023,0,,WAS,ATL,1529.07317552304,1499.23160459557,0.678618050975676,0.32138194902432404,,,,,,,,,1534.27699163383,1552.93218769647,0.5827373541965036,0.41726264580349637,,,68,96,82
2023-03-08,2023,0,,MIA,CLE,1565.71826377453,1571.76474772826,0.6320077814302661,0.36799221856973385,,,,,,,,,1587.76243734504,1597.57950032602,0.5959487081185589,0.40405129188144107,,,83,24,54
2023-03-08,2023,0,,NOP,DAL,1488.82592259514,1496.84185271163,0.6293671568880537,0.37063284311194633,,,,,,,,,1560.77131283311,1585.46779279902,0.6176786507061579,0.3823213492938421,,,78,87,83
2023-03-08,2023,0,,BOS,POR,1638.62314901289,1439.77537881327,0.848168253552549,0.151831746447451,,,,,,,,,1676.73556631887,1511.18289772315,0.8359624392704097,0.1640375607295903,,,83,21,52
2023-03-08,2023,0,,DEN,CHI,1607.17290946886,1507.29352364267,0.7596201701417893,0.24037982985821071,,,,,,,,,1639.38990629426,1512.91156218055,0.8078026044314032,0.19219739556859683,,,78,22,50
2023-03-08,2023,0,,PHO,OKC,1528.34358796245,1527.77168724069,0.6408230952653605,0.3591769047346395,,,,,,,,,1595.88988897876,1467.9102943509,0.8121309692068485,0.18786903079315154,,,63,44,54
2023-03-08,2023,0,,LAC,TOR,1515.68300619422,1514.24525636568,0.6419695023178372,0.3580304976821628,,,,,,,,,1561.18324815008,1558.21026711777,0.6142743944788551,0.3857256055211449,,,74,83,79
2023-03-09,2023,0,,IND,HOU,1437.85255506553,1301.33067961595,0.796008146593824,0.20399185340617598,,,,,,,,,1473.08919321734,1291.38139775203,0.820483737274438,0.17951626272556198,,,9,4,7
2023-03-09,2023,0,,DET,CHO,1351.91823222153,1415.32152711555,0.552472969525661,0.44752703047433895,,,,,,,,,1337.08162699527,1438.86931553965,0.4720599914506786,0.5279400085493213,,,11,0,6
2023-03-09,2023,0,,ORL,UTA,1438.41218488646,1509.71874842926,0.5411995497259647,0.45880045027403527,,,,,,,,,1413.87161772412,1535.34309373924,0.437055494866456,0.562944505133544,,,39,42,41
2023-03-09,2023,0,,MIL,BRK,1566.18758632484,1577.74627628188,0.6245976047374866,0.3754023952625134,,,,,,,,,1622.99902518325,1593.94115604603,0.6462089430253414,0.3537910569746586,,,87,6,47
2023-03-09,2023,0,,MEM,GSW,1611.9392789541,1564.60810197488,0.7001697720738932,0.2998302279261068,,,,,,,,,1646.08482636139,1595.47302643387,0.6612487668251791,0.3387512331748209,,,90,34,62
2023-03-09,2023,0,,SAC,NYK,1527.63861158239,1540.58310613445,0.622725265118073,0.377274734881927,,,,,,,,,1518.87430383465,1547.03584566283,0.5827723384596887,0.4172276615403113,,,64,83,74
2023-03-10,2023,0,,WAS,ATL,1529.07317552304,1499.23160459557,0.678618050975676,0.32138194902432404,,,,,,,,,1534.27699163383,1552.93218769647,0.574800560884891,0.42519943911510905,,,68,97,83
2023-03-10,2023,0,,PHI,POR,1585.41492151515,1439.77537881327,0.8043984223233235,0.19560157767667652,,,,,,,,,1619.03134375146,1511.18289772315,0.7316929134941975,0.2683070865058025,,,75,25,50
2023-03-10,2023,0,,MIN,BRK,1504.7520691158,1577.74627628188,0.5387863784605216,0.4612136215394784,,,,,,,,,1556.63007654328,1593.94115604603,0.6252529580943945,0.3747470419056055,,,79,48,64
2023-03-10,2023,0,,SAS,DEN,1311.99309521774,1607.17290946886,0.24535425414584552,0.7546457458541544,,,,,,,,,1355.05124481587,1639.38990629426,0.23591076869946745,0.7640892313005325,,,44,3,24
2023-03-10,2023,0,,MIA,CLE,1565.71826377453,1571.76474772826,0.6320077814302661,0.36799221856973385,,,,,,,,,1587.76243734504,1597.57950032602,0.5866827751907736,0.4133172248092264,,,83,25,54
2023-03-10,2023,0,,LAL,TOR,1472.83443836577,1514.24525636568,0.5835263567503662,0.41647364324963376,,,,,,,,,1529.68806016024,1558.21026711777,0.563349795458264,0.436650204541736,,,68,72,70
2023-03-11,2023,0,,LAC,NYK,1515.68300619422,1540.58310613445,0.6064250864993697,0.39357491350063034,,,,,,,,,1561.18324815008,1547.03584566283,0.6255747036473409,0.3744252963526591,,,72,85,79
2023-03-11,2023,0,,DET,IND,1351.91823222153,1437.85255506553,0.5202310850396071,0.47976891496039287,,,,,,,,,1337.08162699527,1473.08919321734,0.42130906533048906,0.5786909346695109,,,15,10,13
2023-03-11,2023,0,,ORL,MIA,1438.41218488646,1565.71826377453,0.4607841045285676,0.5392158954714323,,,,,,,,,1413.87161772412,1587.76243734504,0.42175204490945,0.5782479550905499,,,49,18,34
2023-03-11,2023,0,,CHO,UTA,1415.32152711555,1509.71874842926,0.5080623478150472,0.4919376521849528,,,,,,,,,1438.86931553965,1535.34309373924,0.4715544743462362,0.5284455256537638,,,45,42,44
2023-03-11,2023,0,,ATL,BOS,1499.23160459557,1638.62314901289,0.44355267226003775,0.5564473277399622,,,,,,,,,1552.93218769647,1676.73556631887,0.3763218165034751,0.6236781834965248,,,88,56,72
2023-03-11,2023,0,,MEM,DAL,1611.9392789541,1496.84185271163,0.7752505982244083,0.22474940177559166,,,,,,,,,1646.08482636139,1585.46779279902,0.6858137802374629,0.31418621976253713,,,89,37,63
2023-03-11,2023,0,,HOU,CHI,1301.33067961595,1507.29352364267,0.35206577613270906,0.6479342238672909,,,,,,,,,1291.38139775203,1512.91156218055,0.2961139595847909,0.7038860404152091,,,13,18,16
2023-03-11,2023,0,,GSW,MIL,1564.60810197488,1566.18758632484,0.6379676560501768,0.3620323439498232,,,,,,,,,1595.47302643387,1622.99902518325,0.5625590579056432,0.4374409420943568,,,87,33,60
2023-03-11,2023,0,,NOP,OKC,1488.82592259514,1527.77168724069,0.5869707149029375,0.4130292850970625,,,,,,,,,1560.77131283311,1467.9102943509,0.7285597539711254,0.2714402460288746,,,56,67,62
2023-03-11,2023,0,,PHO,SAC,1528.34358796245,1527.63861158239,0.6409993959547106,0.35900060404528944,,,,,,,,,1596.63194648093,1518.87430383465,0.7176536625222003,0.2823463374777997,,,73,71,72
2023-03-12,2023,0,,DEN,BRK,1607.17290946886,1577.74627628188,0.6780968914931338,0.3219031085068662,,,,,,,,,1639.38990629426,1593.94115604603,0.7177539488672704,0.2822460511327296,,,89,7,48
2023-03-12,2023,0,,CHO,CLE,1415.32152711555,1571.76474772826,0.4194788088825782,0.5805211911174217,,,,,,,,,1438.86931553965,1597.57950032602,0.3290084892866455,0.6709915107133545,,,57,3,30
2023-03-12,2023,0,,PHI,WAS,1585.41492151515,1529.07317552304,0.7109444543471842,0.28905554565281577,,,,,,,,,1619.03134375146,1534.27699163383,0.7108642216287362,0.2891357783712638,,,79,40,60
2023-03-12,2023,0,,NOP,POR,1488.82592259514,1439.77537881327,0.7022434433241415,0.29775655667585854,,,,,,,,,1560.77131283311,1511.18289772315,0.6140404708935798,0.3859595291064202,,,65,89,77
2023-03-12,2023,0,,SAS,OKC,1311.99309521774,1527.77168724069,0.33928656238715016,0.6607134376128498,,,,,,,,,1355.05124481587,1467.9102943509,0.5184312450717468,0.48156875492825324,,,17,16,17
2023-03-12,2023,0,,LAL,NYK,1472.83443836577,1540.58310613445,0.546280544034533,0.45371945596546703,,,,,,,,,1529.68806016024,1547.03584566283,0.6422267510346288,0.3577732489653712,,,67,71,69
2023-03-13,2023,0,,DET,IND,1351.91823222153,1437.85255506553,0.5202310850396071,0.47976891496039287,,,,,,,,,1337.08162699527,1473.08919321734,0.41914052489566545,0.5808594751043346,,,15,10,13
2023-03-13,2023,0,,DAL,MEM,1496.84185271163,1611.9392789541,0.47828672202763706,0.521713277972363,,,,,,,,,1585.46779279902,1646.08482636139,0.5199024685181737,0.4800975314818263,,,89,48,69
2023-03-13,2023,0,,MIA,UTA,1565.71826377453,1509.71874842926,0.7105394385633076,0.2894605614366924,,,,,,,,,1587.76243734504,1535.34309373924,0.6735642175256089,0.3264357824743911,,,74,73,74
2023-03-13,2023,0,,ATL,MIN,1499.23160459557,1504.7520691158,0.6327117360343888,0.3672882639656112,,,,,,,,,1552.93218769647,1556.63007654328,0.61544016785013,0.38455983214987,,,72,86,79
2023-03-13,2023,0,,HOU,BOS,1301.33067961595,1638.62314901289,0.20327250210278747,0.7967274978972125,,,,,,,,,1291.38139775203,1676.73556631887,0.14371682940345573,0.8562831705965442,,,34,3,19
2023-03-13,2023,0,,SAC,MIL,1527.63861158239,1566.18758632484,0.5875243544904314,0.4124756455095686,,,,,,,,,1518.87430383465,1622.99902518325,0.44744052586958144,0.5525594741304185,,,77,44,61
2023-03-13,2023,0,,GSW,PHO,1564.60810197488,1528.34358796245,0.6866279825841254,0.3133720174158746,,,,,,,,,1595.47302643387,1596.63194648093,0.6045624928428637,0.3954375071571363,,,84,65,75
2023-03-14,2023,0,,WAS,DET,1529.07317552304,1351.91823222153,0.831378989809896,0.168621010190104,,,,,,,,,1534.27699163383,1337.08162699527,0.8606163065105341,0.1393836934894659,,,23,9,16
2023-03-14,2023,0,,CHO,CLE,1415.32152711555,1571.76474772826,0.4194788088825782,0.5805211911174217,,,,,,,,,1438.86931553965,1597.57950032602,0.38467915655271706,0.615320843447283,,,57,2,30
2023-03-14,2023,0,,TOR,DEN,1514.24525636568,1607.17290946886,0.5101765197913732,0.48982348020862676,,,,,,,,,1558.21026711777,1639.38990629426,0.4808818616075093,0.5191181383924908,,,85,46,66
2023-03-14,2023,0,,NOP,LAL,1488.82592259514,1472.83443836577,0.6609881066322412,0.33901189336775883,,,,,,,,,1560.77131283311,1529.68806016024,0.6557246971047054,0.3442753028952946,,,69,86,78
2023-03-14,2023,0,,OKC,BRK,1527.77168724069,1577.74627628188,0.5714989393086937,0.42850106069130633,,,,,,,,,1467.9102943509,1593.94115604603,0.436899104298139,0.5631008957018611,,,62,22,42
2023-03-14,2023,0,,SAS,ORL,1311.99309521774,1438.41218488646,0.46205298361416675,0.5379470163858333,,,,,,,,,1355.05124481587,1413.87161772412,0.5343212111708553,0.4656787888291447,,,11,0,6
2023-03-14,2023,0,,PHO,MIL,1528.34358796245,1566.18758632484,0.5885074588538853,0.41149254114611467,,,,,,,,,1596.63194648093,1622.99902518325,0.5770982604626895,0.4229017395373105,,,87,32,60
2023-03-14,2023,0,,POR,NYK,1439.77537881327,1540.58310613445,0.49883758903860953,0.5011624109613905,,,,,,,,,1511.18289772315,1547.03584566283,0.5403176185593447,0.4596823814406553,,,63,77,70
2023-03-15,2023,0,,CLE,PHI,1571.76474772826,1585.41492151515,0.6217704193832639,0.37822958061673606,,,,,,,,,1597.57950032602,1619.03134375146,0.5122677151396479,0.48773228486035214,,,87,8,48
2023-03-15,2023,0,,MIA,MEM,1565.71826377453,1611.9392789541,0.5767819403906933,0.4232180596093067,,,,,,,,,1587.76243734504,1646.08482636139,0.5275103685937019,0.47248963140629807,,,89,33,61
2023-03-15,2023,0,,HOU,LAL,1301.33067961595,1472.83443836577,0.39852644248347197,0.601473557516528,,,,,,,,,1291.38139775203,1529.68806016024,0.3349563089905694,0.6650436910094306,,,15,19,17
2023-03-15,2023,0,,CHI,SAC,1507.29352364267,1527.63861158239,0.6126655198197941,0.3873344801802059,,,,,,,,,1512.91156218055,1518.87430383465,0.6065246833897266,0.39347531661027335,,,58,76,67
2023-03-15,2023,0,,MIN,BOS,1504.7520691158,1638.62314901289,0.4514094362608878,0.5485905637391122,,,,,,,,,1556.63007654328,1676.73556631887,0.44131405654856726,0.5586859434514327,,,89,60,75
2023-03-15,2023,0,,SAS,DAL,1311.99309521774,1496.84185271163,0.38026379312308634,0.6197362068769137,,,,,,,,,1355.05124481587,1585.46779279902,0.24164245208625346,0.7583575479137465,,,35,20,28
2023-03-15,2023,0,,LAC,GSW,1515.68300619422,1564.60810197488,0.5729777541736544,0.4270222458263456,,,,,,,,,1561.18324815008,1595.47302643387,0.5581009788811521,0.44189902111884793,,,80,87,84
2023-03-16,2023,0,,DET,DEN,1351.91823222153,1607.17290946886,0.2903432077752828,0.7096567922247172,,,,,,,,,1337.08162699527,1639.38990629426,0.21566878500452322,0.7843312149954768,,,39,3,21
2023-03-16,2023,0,,BRK,SAC,1577.74627628188,1527.63861158239,0.7035142921470503,0.2964857078529497,,,,,,,,,1593.94115604603,1518.87430383465,0.7475310318619283,0.25246896813807174,,,72,25,49
2023-03-16,2023,0,,TOR,OKC,1514.24525636568,1527.77168724069,0.6219379228845662,0.3780620771154338,,,,,,,,,1558.21026711777,1467.9102943509,0.7269252100462432,0.2730747899537568,,,56,53,55
2023-03-16,2023,0,,MIL,IND,1566.18758632484,1437.85255506553,0.78824885382548,0.21175114617451996,,,,,,,,,1622.99902518325,1473.08919321734,0.7785278059323237,0.22147219406767626,,,69,12,41
2023-03-16,2023,0,,PHO,ORL,1528.34358796245,1438.41218488646,0.7490088356898178,0.2509911643101822,,,,,,,,,1598.00128833777,1413.87161772412,0.8252929042848219,0.17470709571517806,,,51,10,31
2023-03-17,2023,0,,CHO,PHI,1415.32152711555,1585.41492151515,0.40047411639722347,0.5995258836027766,,,,,,,,,1438.86931553965,1619.03134375146,0.3594204798700437,0.6405795201299562,,,60,3,32
2023-03-17,2023,0,,CLE,WAS,1571.76474772826,1529.07317552304,0.6945331683490271,0.3054668316509729,,,,,,,,,1597.57950032602,1534.27699163383,0.6934628388915389,0.3065371611084611,,,76,40,58
2023-03-17,2023,0,,ATL,GSW,1499.23160459557,1564.60810197488,0.5496629333442234,0.45033706665577655,,,,,,,,,1552.93218769647,1595.47302643387,0.5702215796599126,0.4297784203400874,,,78,77,78
2023-03-17,2023,0,,SAS,MEM,1311.99309521774,1611.9392789541,0.2403096245862849,0.7596903754137151,,,,,,,,,1355.05124481587,1646.08482636139,0.23231838357755816,0.7676816164224418,,,45,4,25
2023-03-17,2023,0,,CHI,MIN,1507.29352364267,1504.7520691158,0.6434284845185173,0.3565715154814827,,,,,,,,,1512.91156218055,1556.63007654328,0.5493549884441176,0.45064501155588244,,,65,85,75
2023-03-17,2023,0,,HOU,NOP,1301.33067961595,1488.82592259514,0.3766802123592444,0.6233197876407556,,,,,,,,,1291.38139775203,1560.77131283311,0.244026259437149,0.755973740562851,,,19,26,23
2023-03-17,2023,0,,POR,BOS,1439.77537881327,1638.62314901289,0.3614644844905479,0.6385355155094521,,,,,,,,,1511.18289772315,1676.73556631887,0.3795293203152672,0.6204706796847328,,,83,47,65
2023-03-17,2023,0,,LAL,DAL,1472.83443836577,1496.84185271163,0.6076508886831731,0.3923491113168269,,,,,,,,,1529.68806016024,1585.46779279902,0.5229802677842097,0.4770197322157903,,,73,82,78
2023-03-18,2023,0,,NYK,DEN,1540.58310613445,1607.17290946886,0.5479334791125818,0.45206652088741817,,,,,,,,,1547.03584566283,1639.38990629426,0.45222507354895514,0.5477749264510449,,,83,50,67
2023-03-18,2023,0,,LAC,ORL,1515.68300619422,1438.41218488646,0.7350608049144333,0.26493919508556674,,,,,,,,,1561.18324815008,1413.87161772412,0.7823752297632546,0.21762477023674542,,,44,25,35
2023-03-18,2023,0,,TOR,MIN,1514.24525636568,1504.7520691158,0.6525559985343116,0.34744400146568843,,,,,,,,,1558.21026711777,1556.63007654328,0.6705004088032651,0.3294995911967349,,,73,80,77
2023-03-18,2023,0,,IND,PHI,1437.85255506553,1585.41492151515,0.4319766503036991,0.568023349696301,,,,,,,,,1473.08919321734,1619.03134375146,0.4689036600073439,0.531096339992656,,,68,20,44
2023-03-18,2023,0,,CHI,MIA,1507.29352364267,1565.71826377453,0.5595476528506055,0.4404523471493945,,,,,,,,,1512.91156218055,1587.76243734504,0.4458151947897747,0.5541848052102253,,,70,72,71
2023-03-18,2023,0,,WAS,SAC,1529.07317552304,1527.63861158239,0.6419652870833751,0.3580347129166249,,,,,,,,,1534.27699163383,1518.87430383465,0.5567541642714305,0.44324583572856946,,,62,84,73
2023-03-18,2023,0,,MEM,GSW,1611.9392789541,1564.60810197488,0.7001697720738932,0.2998302279261068,,,,,,,,,1646.08482636139,1595.47302643387,0.6682096742904514,0.3317903257095486,,,90,32,61
2023-03-18,2023,0,,UTA,BOS,1509.71874842926,1638.62314901289,0.45849892495257955,0.5415010750474205,,,,,,,,,1535.34309373924,1676.73556631887,0.5070840097999586,0.4929159902000414,,,86,67,77
2023-03-19,2023,0,,BRK,DEN,1577.74627628188,1607.17290946886,0.6001890685801696,0.3998109314198304,,,,,,,,,1593.94115604603,1639.38990629426,0.6019022616062416,0.3980977383937584,,,89,9,49
2023-03-19,2023,0,,OKC,PHO,1527.77168724069,1528.34358796245,0.6393062048854211,0.3606937951145789,,,,,,,,,1467.9102943509,1598.00128833777,0.4280473608644324,0.5719526391355676,,,63,66,65
2023-03-19,2023,0,,SAS,ATL,1311.99309521774,1499.23160459557,0.37702726968015443,0.6229727303198456,,,,,,,,,1355.05124481587,1552.93218769647,0.33885396974536874,0.6611460302546313,,,29,34,32
2023-03-19,2023,0,,DET,MIA,1351.91823222153,1565.71826377453,0.3418444166876308,0.6581555833123691,,,,,,,,,1337.08162699527,1587.76243734504,0.3291008511236647,0.6708991488763353,,,31,15,23
2023-03-19,2023,0,,HOU,NOP,1301.33067961595,1488.82592259514,0.3766802123592444,0.6233197876407556,,,,,,,,,1291.38139775203,1560.77131283311,0.24197530970291514,0.7580246902970849,,,19,26,23
2023-03-19,2023,0,,MIL,TOR,1566.18758632484,1514.24525636568,0.7057124189641714,0.29428758103582864,,,,,,,,,1622.99902518325,1558.21026711777,0.7486286801586719,0.2513713198413281,,,83,29,56
2023-03-19,2023,0,,POR,LAC,1439.77537881327,1515.68300619422,0.5346162448685065,0.46538375513149355,,,,,,,,,1511.18289772315,1561.18324815008,0.60315585142736,0.39684414857264005,,,66,84,75
2023-03-19,2023,0,,LAL,ORL,1472.83443836577,1438.41218488646,0.6843416217362728,0.3156583782637272,,,,,,,,,1529.68806016024,1413.87161772412,0.7943905871157112,0.2056094128842888,,,38,12,25
2023-03-20,2023,0,,CHO,IND,1415.32152711555,1437.85255506553,0.6096752255151652,0.3903247744848348,,,,,,,,,1438.86931553965,1473.08919321734,0.5651167199910337,0.43488328000896626,,,32,10,21
2023-03-20,2023,0,,PHI,CHI,1585.41492151515,1507.29352364267,0.736013246098445,0.263986753901555,,,,,,,,,1619.03134375146,1512.91156218055,0.7352234334064978,0.26477656659350224,,,75,31,53
2023-03-20,2023,0,,NYK,MIN,1540.58310613445,1504.7520691158,0.6860908202760738,0.3139091797239262,,,,,,,,,1547.03584566283,1556.63007654328,0.5902717073021335,0.4097282926978665,,,71,90,81
2023-03-20,2023,0,,MEM,DAL,1611.9392789541,1496.84185271163,0.7752505982244083,0.22474940177559166,,,,,,,,,1646.08482636139,1585.46779279902,0.6951639780901813,0.30483602190981873,,,89,38,64
2023-03-20,2023,0,,HOU,GSW,1301.33067961595,1564.60810197488,0.28092046239172247,0.7190795376082775,,,,,,,,,1291.38139775203,1595.47302643387,0.169306855938402,0.830693144061598,,,23,12,18
2023-03-20,2023,0,,UTA,SAC,1509.71874842926,1527.63861158239,0.6159732318306166,0.3840267681693834,,,,,,,,,1535.34309373924,1518.87430383465,0.6872223016166897,0.31277769838331027,,,62,90,76
2023-03-21,2023,0,,ORL,WAS,1438.41218488646,1529.07317552304,0.5134366788823542,0.4865633211176458,,,,,,,,,1413.87161772412,1534.27699163383,0.4178638352385504,0.5821361647614496,,,39,36,38
2023-03-21,2023,0,,BRK,CLE,1577.74627628188,1571.76474772826,0.6479587588424436,0.3520412411575564,,,,,,,,,1593.94115604603,1597.57950032602,0.5992242139119096,0.4007757860880904,,,84,5,45
2023-03-21,2023,0,,ATL,DET,1499.23160459557,1351.91823222153,0.8059100166724149,0.1940899833275851,,,,,,,,,1552.93218769647,1337.08162699527,0.8446257560139208,0.15537424398607924,,,26,13,20
2023-03-21,2023,0,,NOP,SAS,1488.82592259514,1311.99309521774,0.8311188867640127,0.1688811132359873,,,,,,,,,1560.77131283311,1355.05124481587,0.8316463052692409,0.16835369473075912,,,30,17,24
2023-03-21,2023,0,,SAC,BOS,1527.63861158239,1638.62314901289,0.4841972449021174,0.5158027550978825,,,,,,,,,1518.87430383465,1676.73556631887,0.3172609287450356,0.6827390712549644,,,84,47,66
2023-03-21,2023,0,,LAC,OKC,1515.68300619422,1527.77168724069,0.6238819782568626,0.37611802174313735,,,,,,,,,1561.18324815008,1467.9102943509,0.7247805579566913,0.2752194420433087,,,56,68,62
2023-03-22,2023,0,,WAS,DEN,1529.07317552304,1607.17290946886,0.5314753405035559,0.46852465949644406,,,,,,,,,1534.27699163383,1639.38990629426,0.3818498273944899,0.6181501726055101,,,81,49,65
2023-03-22,2023,0,,DAL,GSW,1496.84185271163,1564.60810197488,0.5462554588870921,0.45374454111290785,,,,,,,,,1585.46779279902,1595.47302643387,0.5900563396879943,0.4099436603120057,,,83,81,82
2023-03-22,2023,0,,MIA,NYK,1565.71826377453,1540.58310613445,0.6726809739689871,0.3273190260310129,,,,,,,,,1587.76243734504,1547.03584566283,0.6543307691233277,0.34566923087667234,,,76,82,79
2023-03-22,2023,0,,TOR,IND,1514.24525636568,1437.85255506553,0.734075219067931,0.26592478093206895,,,,,,,,,1558.21026711777,1473.08919321734,0.7141203301351873,0.2858796698648127,,,57,58,58
